record_id,protocol_id,scenario,scenario_index,method,training_seed,evaluation_episode_index,evaluation_seed_e,robot_random_seed,pedestrian_random_seed,robot_count,pedestrian_present,max_steps,control_step_s,safety_envelope,deterministic_action,start_xy_perturbation_m,start_yaw_perturbation_rad,pedestrian_phase_min_s,pedestrian_phase_max_s,pedestrian_speed_factor_min,pedestrian_speed_factor_max,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,flowtime_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,safety_filter_intervention_count,safety_filter_evaluated_command_count,intervention_ratio,mean_normalized_intervention_magnitude,max_normalized_intervention_magnitude,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,pre_filter_rr_risk_observation_count,pre_filter_rp_risk_observation_count,mean_policy_inference_time_ms,p95_policy_inference_time_ms,mean_control_step_time_ms,episode_wall_time_s,real_time_factor,checkpoint_sha256,source_commit,config_sha256
main__mixed_complex__IPPO__seed3__ep05,main_comparison,mixed_complex,2,IPPO,3,5,30205,30205090620,30205090717,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.263535,48.398286,189.054139,0.84256,21.433012,23.0092,0.9315,0.800991,0.725786,1,0.834925,0.765885,488,1548,0.315245478036176,0.166365,0.80629,0.709686,0.651003,297,198,0.9659,1.8449,1.2518,50.0611,0.952381,ce169a520d3f3260d6f6ed9538e6c51d338945ce69aa96ca2ea184f582061d30,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed3__ep06,main_comparison,mixed_complex,2,IPPO,3,6,30206,30206090624,30206090721,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,48.923003,50.620267,195.692011,1.025249,21.307582,23.0719,0.9235,0.76676,0.722156,0,0.829207,0.730952,714,2226,0.320754716981132,0.153803,0.820135,0.704826,0.621309,354,236,0.7223,1.3779,1.3021,52.9927,0.952381,ce169a520d3f3260d6f6ed9538e6c51d338945ce69aa96ca2ea184f582061d30,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed3__ep07,main_comparison,mixed_complex,2,IPPO,3,7,30207,30207090628,30207090725,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,49.304905,49.722189,197.219621,0.992368,21.704685,23.0573,0.9413,0.757848,0.777525,0,0.827092,0.763344,580,1764,0.328798185941043,0.152858,0.775503,0.703028,0.648843,331,220,0.8292,1.8896,1.348,50.5278,0.952381,ce169a520d3f3260d6f6ed9538e6c51d338945ce69aa96ca2ea184f582061d30,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed3__ep08,main_comparison,mixed_complex,2,IPPO,3,8,30208,30208090632,30208090729,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,46.946588,51.448133,187.786352,1.365085,21.186057,23.1151,0.9165,0.78524,0.796435,0,0.851894,0.814792,603,2026,0.297630799605133,0.171119,0.839065,0.72411,0.692573,368,245,0.7245,1.351,1.3779,53.4604,0.952381,ce169a520d3f3260d6f6ed9538e6c51d338945ce69aa96ca2ea184f582061d30,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed3__ep09,main_comparison,mixed_complex,2,IPPO,3,9,30209,30209090636,30209090733,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.71546,50.151587,190.86184,1.012496,22.549055,23.0576,0.9779,0.785446,0.82978,0,0.821503,0.761582,687,2263,0.303579319487406,0.145444,0.839811,0.698278,0.647344,406,271,0.8728,1.5468,1.2904,48.8053,0.952381,ce169a520d3f3260d6f6ed9538e6c51d338945ce69aa96ca2ea184f582061d30,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep00,main_comparison,mixed_complex,2,IPPO,4,0,40200,40200120600,40200120697,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,50.390888,50.652842,201.563551,1.070499,22.141708,23.0526,0.9605,0.764505,0.634208,1,0.821195,0.813981,535,1774,0.301578354002255,0.151795,0.866464,0.698016,0.691883,446,297,1.052,1.6674,1.2751,49.5949,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep01,main_comparison,mixed_complex,2,IPPO,4,1,40201,40201120604,40201120701,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,46.022132,50.105905,184.088528,1.186158,21.276984,23.0529,0.923,0.778462,0.645421,1,0.851608,0.838835,435,1485,0.292929292929293,0.140617,0.844311,0.723867,0.71301,317,212,1.0132,1.5124,1.1109,49.5108,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep02,main_comparison,mixed_complex,2,IPPO,4,2,40202,40202120608,40202120705,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,51.046205,51.311436,204.18482,0.984011,21.596565,22.9904,0.9394,0.786089,0.615042,0,0.835711,0.848025,685,2270,0.301762114537445,0.172896,0.844786,0.710354,0.720821,300,200,0.8937,1.8048,1.2862,48.6455,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep03,main_comparison,mixed_complex,2,IPPO,4,3,40203,40203120612,40203120709,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,43.21658,47.757868,172.866319,1.018115,20.770979,23.0141,0.9025,0.773839,0.67538,2,0.870378,0.788018,614,2032,0.302165354330709,0.170425,0.870019,0.739822,0.669816,325,216,1.0214,1.6815,1.241,51.261,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep04,main_comparison,mixed_complex,2,IPPO,4,4,40204,40204120616,40204120713,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,49.985783,50.245712,199.94313,1.012736,21.680419,22.7771,0.9519,0.763029,0.604262,0,0.866172,0.794514,675,2433,0.277435265104809,0.164751,0.817838,0.736246,0.675337,317,211,0.7678,1.5716,1.4239,48.7882,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep05,main_comparison,mixed_complex,2,IPPO,4,5,40205,40205120620,40205120717,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,44.96747,49.163735,179.869882,0.915399,21.966664,23.0095,0.9547,0.765698,0.635168,1,0.819132,0.761699,559,1955,0.285933503836317,0.154411,0.824646,0.696262,0.647444,305,203,0.8081,1.735,1.4715,46.8058,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep06,main_comparison,mixed_complex,2,IPPO,4,6,40206,40206120624,40206120721,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.487266,49.00878,189.949065,1.129976,21.850431,23.0576,0.9476,0.757203,0.703934,0,0.847674,0.790114,612,2016,0.303571428571428,0.163723,0.881427,0.720523,0.671596,397,264,1.0105,1.6616,1.3586,47.9759,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep07,main_comparison,mixed_complex,2,IPPO,4,7,40207,40207120628,40207120725,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.567997,50.612923,190.271987,0.921085,22.171323,23.2011,0.9556,0.778034,0.607294,1,0.834162,0.764659,617,2101,0.293669681104236,0.155792,0.824447,0.709038,0.64996,452,302,1.0226,1.5526,1.3498,55.1148,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep08,main_comparison,mixed_complex,2,IPPO,4,8,40208,40208120632,40208120729,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,50.364275,50.626097,201.457102,1.214801,21.821928,23.0716,0.9458,0.760461,0.722346,0,0.865237,0.824831,708,2262,0.312997347480106,0.170449,0.812978,0.735451,0.701107,288,192,0.7452,1.8498,1.2188,49.7111,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed4__ep09,main_comparison,mixed_complex,2,IPPO,4,9,40209,40209120636,40209120733,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.947874,50.502965,191.791496,1.00734,21.604581,23.1342,0.9339,0.757406,0.708005,1,0.855834,0.843852,575,2025,0.283950617283951,0.163214,0.851098,0.727459,0.717274,296,198,0.7279,1.3931,1.4186,51.138,0.952381,02e1ff865f48369c6b477c97fb98429805282c6f474c49949d06095819b7263a,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep00,main_comparison,mixed_complex,2,IPPO,5,0,50200,50200150600,50200150697,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,46.274819,49.002838,185.099274,0.985669,21.471326,23.1966,0.9256,0.774335,0.78221,2,0.868772,0.781274,684,2344,0.291808873720136,0.141697,0.808647,0.738456,0.664083,415,276,0.9031,1.7489,1.2461,49.8168,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep01,main_comparison,mixed_complex,2,IPPO,5,1,50201,50201150604,50201150701,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,44.200178,49.741522,176.800712,0.763121,21.215491,23.1154,0.9178,0.765053,0.81968,2,0.844011,0.760026,627,1976,0.317307692307692,0.164112,0.839932,0.71741,0.646022,357,238,0.8316,1.5543,1.1018,53.6112,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep02,main_comparison,mixed_complex,2,IPPO,5,2,50202,50202150608,50202150705,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.675659,50.497621,190.702634,1.160806,22.461903,23.0527,0.9744,0.777296,0.74668,2,0.752253,0.758719,637,2239,0.284502009825815,0.177234,0.834189,0.639415,0.644912,287,192,0.7006,1.4477,1.4533,47.383,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep03,main_comparison,mixed_complex,2,IPPO,5,3,50203,50203150612,50203150709,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,49.870475,51.181815,199.481901,0.926636,20.941558,22.9467,0.9126,0.777764,0.731677,3,0.779387,0.759526,497,1582,0.314159292035398,0.18141,0.822649,0.662479,0.645597,362,241,0.9929,1.5689,1.2123,52.3358,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep04,main_comparison,mixed_complex,2,IPPO,5,4,50204,50204150616,50204150713,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,46.51862,50.979113,186.07448,0.811235,21.532612,23.1198,0.9313,0.773974,0.757963,3,0.854547,0.73645,553,1813,0.305019305019305,0.156162,0.874616,0.726365,0.625982,359,240,0.8043,1.7632,1.3383,49.3579,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep05,main_comparison,mixed_complex,2,IPPO,5,5,50205,50205150620,50205150717,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,44.508956,49.564721,178.035823,1.208192,21.498762,22.9279,0.9377,0.766642,0.752977,2,0.760658,0.736325,498,1607,0.309894212818917,0.163289,0.837368,0.64656,0.625876,404,270,1.001,1.5724,1.2125,48.5002,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep06,main_comparison,mixed_complex,2,IPPO,5,6,50206,50206150624,50206150721,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.26722,52.064187,189.068882,1.194541,21.821253,23.1342,0.9432,0.761737,0.842013,1,0.750861,0.760673,574,2028,0.283037475345168,0.15368,0.861541,0.638232,0.646572,457,305,1.0638,1.4601,1.3312,51.5389,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep07,main_comparison,mixed_complex,2,IPPO,5,7,50207,50207150628,50207150725,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.902326,50.729009,191.609303,0.843257,21.73268,23.2401,0.9351,0.793265,0.706725,2,0.755807,0.704611,724,2281,0.317404647084612,0.162889,0.839627,0.642436,0.59892,352,235,0.7637,1.8091,1.4318,44.8327,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep08,main_comparison,mixed_complex,2,IPPO,5,8,50208,50208150632,50208150729,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,43.597272,48.816412,174.389086,1.000704,21.403759,23.2445,0.9208,0.779567,0.917859,2,0.786508,0.704136,528,1801,0.29317046085508,0.145257,0.840873,0.668532,0.598516,319,212,0.7134,1.7424,1.4002,49.2812,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed5__ep09,main_comparison,mixed_complex,2,IPPO,5,9,50209,50209150636,50209150733,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,51.439126,51.706322,205.756504,1.046025,21.121009,22.7817,0.9271,0.771293,0.762404,2,0.807123,0.753034,669,2085,0.320863309352518,0.145555,0.84832,0.686055,0.640079,350,233,0.9196,1.4617,1.424,52.3799,0.952381,8cbb86c59a476f4897551199b5550973b5d2c7f74f478ce620d61d091c039f9b,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep00,main_comparison,mixed_complex,2,IPPO,6,0,60200,60200180600,60200180697,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,44.874137,49.413582,179.496548,0.903374,21.503562,22.9018,0.9389,0.74149,0.720178,1,0.847706,0.786662,563,1758,0.320250284414107,0.171041,0.831008,0.72055,0.668663,260,174,0.7579,1.561,1.2057,48.3399,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep01,main_comparison,mixed_complex,2,IPPO,6,1,60201,60201180604,60201180701,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,49.247522,49.503759,196.990086,1.017548,21.07028,23.0095,0.9157,0.76604,0.653545,1,0.883652,0.741239,538,1790,0.300558659217877,0.153149,0.869081,0.751104,0.630053,361,240,0.8248,1.4797,1.2012,47.6168,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep02,main_comparison,mixed_complex,2,IPPO,6,2,60202,60202180608,60202180705,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,48.545246,50.802366,194.180983,0.838688,22.301871,23.1777,0.9622,0.772558,0.746573,1,0.853925,0.806703,566,1858,0.304628632938644,0.163447,0.830714,0.725836,0.685698,284,189,1.0917,1.4566,1.4961,46.487,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep03,main_comparison,mixed_complex,2,IPPO,6,3,60203,60203180612,60203180709,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,45.53594,49.680891,182.143762,0.848863,22.071683,22.9692,0.9609,0.784431,0.6622,0,0.762944,0.84813,531,1639,0.323978035387431,0.162485,0.821799,0.648502,0.72091,377,251,1.0098,1.3816,1.3647,45.0982,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep04,main_comparison,mixed_complex,2,IPPO,6,4,60204,60204180616,60204180713,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,44.934145,48.466947,179.736579,0.870421,21.248388,22.8654,0.9293,0.791039,0.751914,0,0.804616,0.782674,632,1958,0.322778345250255,0.142208,0.828836,0.683924,0.665273,436,291,0.9574,1.5553,1.1618,48.9977,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep05,main_comparison,mixed_complex,2,IPPO,6,5,60205,60205180620,60205180717,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,46.211467,48.255155,184.845869,0.807452,21.678022,23.1342,0.9371,0.776433,0.724523,0,0.897903,0.743378,496,1649,0.300788356579745,0.170661,0.821514,0.763218,0.631871,464,309,0.7285,1.7779,1.4242,49.5392,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep06,main_comparison,mixed_complex,2,IPPO,6,6,60206,60206180624,60206180721,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,51.058989,51.324284,204.235955,0.786893,20.829812,23.1777,0.8987,0.770054,0.696534,2,0.846602,0.832956,602,1970,0.305583756345178,0.154222,0.840134,0.719612,0.708012,401,267,0.7336,1.3222,1.4838,48.1411,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep07,main_comparison,mixed_complex,2,IPPO,6,7,60207,60207180628,60207180725,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,50.882357,51.576056,203.529427,0.920794,21.903213,22.822,0.9597,0.784681,0.719077,1,0.935681,0.777137,637,1996,0.319138276553106,0.150422,0.849655,0.795329,0.660566,295,196,0.9029,1.5348,1.3968,46.5005,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep08,main_comparison,mixed_complex,2,IPPO,6,8,60208,60208180632,60208180729,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,48.391118,52.315188,193.56447,1.076058,21.90058,23.1342,0.9467,0.775828,0.746128,1,0.865525,0.750696,533,1627,0.32759680393362,0.171534,0.841663,0.735696,0.638092,362,241,1.0858,1.3255,1.2586,45.6065,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed6__ep09,main_comparison,mixed_complex,2,IPPO,6,9,60209,60209180636,60209180733,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.355529,49.049169,189.422117,1.159176,21.416569,23.1195,0.9263,0.780868,0.734903,1,0.867294,0.763484,554,1783,0.310712282669658,0.149609,0.864166,0.7372,0.648961,385,257,0.9073,1.8301,1.2867,46.7434,0.952381,95a32e5132dcbe1c08750d056b0be52db1d5bb2ac142815c58c42064ba807fdd,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed7__ep00,main_comparison,mixed_complex,2,IPPO,7,0,70200,70200210600,70200210697,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,46.149723,50.826221,184.598891,1.0829,21.584818,22.9279,0.9414,0.76952,0.80152,0,0.821185,0.709435,546,1735,0.314697406340058,0.150665,0.859944,0.698007,0.60707,311,208,0.8376,1.6015,1.2101,48.9006,0.952381,91f906bcfcc33f0f6bf1ea48306af9c328fe32521dd39676cdf7fa55ff254b0f,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed7__ep01,main_comparison,mixed_complex,2,IPPO,7,1,70201,70201210604,70201210701,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,47.240947,52.705605,188.963787,0.685889,21.906416,23.0095,0.9521,0.791705,0.791542,0,0.834121,0.719719,507,1562,0.324583866837388,0.15646,0.827936,0.709003,0.620226,304,202,0.8526,1.5744,1.1551,50.6335,0.952381,91f906bcfcc33f0f6bf1ea48306af9c328fe32521dd39676cdf7fa55ff254b0f,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
main__mixed_complex__IPPO__seed7__ep02,main_comparison,mixed_complex,2,IPPO,7,2,70202,70202210608,70202210705,4,1,2000,0.1,ON,1,0.05,0.15,0,10,0.9,1.1,4,1,0,0,0,0,0,0,0,0,50.141623,50.402331,200.566493,1.088829,22.268486,23.0893,0.9645,0.785597,0.753739,1,0.821297,0.7,626,1911,0.327577184720042,0.163713,0.849226,0.698103,0.567545,310,207,0.8824,1.7713,1.2974,48.6943,0.952381,91f906bcfcc33f0f6bf1ea48306af9c328fe32521dd39676cdf7fa55ff254b0f,10bd6134d1956b59ae9f946801ced612b270f924,01bfa59f2db51d08661fdc0015eecf3c3d46ee084fd5d09ac0d955a2d1e713c7
